similarity_sc,levenshtein_sc,similarity_LSTM,levenshtein_LSTM,similarity_markov,levenshtein_markov,similarity_markov_2,levenshtein_markov_2
0.73,37,0.719626168224299,37,0.74,39,0.6504854368932039,47
0.6694214876033058,42,0.7251908396946565,77,0.725,38,0.7542372881355932,35
0.8048780487804879,12,0.8571428571428571,11,0.8095238095238095,14,0.5,27
0.5371900826446281,111,0.6589147286821705,87,0.6173913043478261,102,0.635593220338983,106
0.7307692307692307,24,0.9295774647887324,6,0.9295774647887324,17,0.3815028901734104,240
0.5703125,89,0.6846153846153846,59,0.5625,92,0.5743243243243243,108
0.49074074074074076,133,0.7201834862385321,108,0.7253886010362695,99,0.6434782608695652,156
0.6444444444444445,30,0.9866666666666667,3,0.96,9,0.5728155339805825,52
0.6477272727272727,38,0.7732558139534884,88,0.7441860465116279,43,0.6902173913043478,70
0.672,39,0.847457627118644,30,0.8596491228070176,31,0.847457627118644,32
0.6296296296296297,25,0.7169811320754716,27,0.6923076923076923,28,0.5,44
0.5818181818181818,49,0.903448275862069,15,0.8472222222222222,32,0.6569767441860465,66
0.625,42,0.8461538461538461,23,0.78125,36,0.7619047619047619,37
0.5851063829787234,32,0.9753086419753086,5,0.9125,18,0.9012345679012346,18
0.5454545454545454,26,0.5555555555555556,27,0.7959183673469388,17,0.36363636363636365,47
0.5060240963855421,47,0.7631578947368421,21,0.6363636363636364,40,0.6125,53
0.494949494949495,63,0.5934065934065934,48,0.6477272727272727,47,0.6555555555555556,45
0.5875,45,0.7638888888888888,24,0.7012987012987013,43,0.72,40
0.5862068965517241,34,0.6590909090909091,30,0.7407407407407407,30,0.6853932584269663,35
0.6265060240963856,33,0.8461538461538461,17,0.625,37,0.46534653465346537,58
0.6,45,0.8,25,0.7833333333333333,31,0.42718446601941745,85
0.45569620253164556,53,0.625,30,0.5675675675675675,45,0.5769230769230769,46
0.5362318840579711,33,0.8870967741935484,20,0.8032786885245902,24,0.7605633802816901,30
0.5769230769230769,23,0.673469387755102,16,0.6530612244897959,19,0.6530612244897959,19
0.6688741721854304,77,0.855072463768116,52,0.7659574468085106,71,0.46078431372549017,124
0.7128712871287128,47,0.6727272727272727,107,0.6792452830188679,53,0.6915887850467289,44
